date,report_org_code,org_code,activity,humanitarian_or_development,state,township,beneficiaries,new_beneficiaries
01/11/2022,org_5283,org_5283,food distribution,Humanitarian,Shan (North),Lashio,675,8
01/11/2022,org_5283,org_5283,food distribution,Humanitarian,Shan (North),Lashio,198,0
01/11/2022,org_5283,org_5283,food distribution,Humanitarian,Shan (North),Lashio,117,0
01/11/2022,org_5283,org_5283,food distribution,Humanitarian,Shan (North),Lashio,158,0
01/11/2022,org_5283,org_5283,food distribution,Humanitarian,Shan (North),Lashio,88,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,13,0
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,29,29
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,29,29
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,13,13
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,17,17
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,4,4
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,42,42
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,8,8
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,4,4
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,27,0
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,50,50
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,4,4
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,13,13
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,80,80
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,8,8
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,17,17
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,13,13
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,42,42
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,13,0
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,67,67
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,21,21
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,46,46
01/11/2022,org_3315,org_3315,livestock kits,Development,Mandalay,Nyaung-U,17,17
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,19,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,19,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,7,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,48,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,18,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,6,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,253,4
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,24,1
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,16,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,35,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,99,10
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,435,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,264,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,101,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,747,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,132,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,8,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,2568,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,187,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,484,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,377,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1471,20
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,435,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,264,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,101,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,747,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,137,5
01/06/2022,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,12,12
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,2568,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,187,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,492,8
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,377,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1503,32
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,19,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,19,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,7,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,49,1
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,19,1
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,2,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,262,6
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,24,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,16,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,35,0
01/11/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,127,28
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,137,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,357,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,492,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,218,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,284,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,2,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,227,0
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,546,275
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,293,293
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,194,194
01/12/2022,org_1863,org_8674,multi-purpose cash transfer,Humanitarian,Rakhine,Kyauktaw,346,346
01/12/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,13,3
01/12/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,13,0
01/12/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Mansi,3,1
01/12/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Mansi,3,0
01/12/2022,org_7298,org_6130,food distribution,Humanitarian,Sagaing,Kale,1458,1458
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,12,0
01/12/2022,org_7298,org_5145,food distribution,Humanitarian,Sagaing,Ayadaw,213,213
01/12/2022,org_7298,org_5145,food distribution,Humanitarian,Sagaing,Ayadaw,22,22
01/12/2022,org_7298,org_5145,food distribution,Humanitarian,Sagaing,Kani,869,869
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,96,4
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,82,5
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,49,5
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1249,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1486,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1365,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1486,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,10,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,702,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1481,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1486,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1408,4
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,193,5
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,184,27
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,101,8
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1249,0
01/12/2022,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1486,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Shan (South),Pekon,4000,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,4,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Kayah,Mese,1507,247
01/11/2022,org_9566,org_9566,food distribution,Humanitarian,Kayah,Shadaw,2681,82
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Mon,Bilin,7122,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Tanintharyi,Launglon,1000,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Kayin,Myawaddy,3424,0
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Mon,Thaton,3392,0
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2109,0
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,3012,0
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Thandaunggyi,2695,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Tanintharyi,Dawei,910,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,8,0
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Kayah,Loikaw,4503,4503
01/10/2022,org_9566,org_9566,food distribution,Humanitarian,Kayah,Demoso,1718,1718
01/11/2022,org_9566,org_9566,food distribution,Humanitarian,Kayin,Hpapun,4739,4739
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayah,Hpruso,2158,2158
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayah,Hpruso,2179,2179
01/12/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpa-An,2573,2573
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpa-An,2582,2562
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Htantabin,2706,2706
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpapun,1914,1914
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpapun,2908,2908
01/06/2022,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,28,0
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpapun,2915,2915
01/10/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Thandaunggyi,2700,2700
01/11/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2960,2960
01/11/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2704,2704
01/12/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpapun,1435,1435
01/12/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,3064,3064
01/12/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpapun,2017,2017
01/12/2022,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2938,2938
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,43,43
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,293,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,11,0
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,606,0
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,203,0
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,247,247
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,257,257
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,53,53
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,260,260
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,305,305
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,265,265
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,136,136
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,67,67
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,14,0
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,216,216
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,408,408
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,558,558
01/12/2022,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,153,153
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,374,374
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,1318,23
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,229,229
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,217,217
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,156,156
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,166,166
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,28,0
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,252,252
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,606,606
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,429,429
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,353,353
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Demoso,559,559
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,207,207
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,471,471
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,371,9
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,427,22
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,503,0
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,17,0
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,490,490
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Kayah,Hpruso,144,144
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,750,750
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,151,151
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,161,161
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,325,325
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,4,4
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,251,251
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,204,204
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,211,211
01/06/2022,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,2,0
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,352,352
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Hsihseng,856,856
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,219,219
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,468,468
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,185,185
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,1102,1102
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,226,226
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,795,795
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,228,228
01/12/2022,org_8415,org_6130,"crop, vegetable and seed kits",Humanitarian,Shan (South),Nyaungshwe,502,502
